Rank,CustomerID,Churn_Probability,MonthlyCharges,CLV,Expected_Loss,Expected_Value_of_Action
2458,0921-OHLVP,0.20470308488581596,83.05,1993.1999999999998,408.0141887944083,72.4042566383225
2459,6985-HAYWX,0.21435237145205072,79.3,1903.1999999999998,407.9554333475429,72.38663000426287
2460,1100-DDVRV,0.3409292614622702,49.8,1195.1999999999998,407.4786532997053,72.24359598991158
2461,8104-OSKWT,0.21269349880693791,79.8,1915.1999999999998,407.35058891504747,72.20517667451423
2462,9137-UIYPG,0.15856303893719872,106.9,2565.6000000000004,406.8093326972771,72.04279980918312
2463,3453-RTHJQ,0.24529820345357817,69.1,1658.3999999999999,406.802540607414,72.0407621822242
2464,8920-NAVAY,0.15291590084881637,110.75,2658.0,406.4504644561539,71.93513933684616
2465,5590-YRFJT,0.6925996828468131,24.45,586.8,406.41749389450985,71.92524816835295
2466,8819-IMISP,0.20942362214848353,80.45,1930.8000000000002,404.35512964429205,71.30653889328761
2467,0898-XCGTF,0.1745834932382658,96.5,2316.0,404.3353703398236,71.30061110194708
2468,6080-TCMYC,0.2072701442022203,81.2,1948.8000000000002,403.928057021287,71.17841710638609
2469,9450-TRJUU,0.20197868197303678,83.15,1995.6000000000001,403.0686577453922,70.92059732361766
2470,4770-UEZOX,0.22460786353272982,74.75,1794.0,402.9465071777173,70.88395215331519
2471,4223-WOZCM,0.33603266100071333,49.95,1198.8000000000002,402.8359540076552,70.85078620229655
2472,4116-TZAQJ,0.22604345430276984,74.25,1782.0,402.80943556753584,70.84283067026075
2473,1307-TVUFB,0.2113531014176127,79.35,1904.3999999999999,402.50084633970164,70.75025390191048
2474,5002-GCQFH,0.17865856199020286,93.85,2252.3999999999996,402.41054502673285,70.72316350801985
2475,1656-DRSMG,0.15261596625988047,109.85,2636.3999999999996,402.35673344754883,70.70702003426464
2476,3680-CTHUH,0.14369126690566414,116.6,2798.3999999999996,402.10564130881045,70.63169239264313
2477,5334-JLAXU,0.17801799117252923,94.1,2258.3999999999996,402.0358312640399,70.61074937921197
2478,0380-NEAVX,0.16774896060051553,99.85,2396.3999999999996,401.99360918307536,70.5980827549226
2479,9699-UBQFS,0.1770111610044125,94.5,2268.0,401.46131315800756,70.43839394740226
2480,5628-RKIFK,0.16452930225261658,101.55,2437.2,400.9908154500771,70.29724463502312
2481,5650-YLIBA,0.20577588056533114,81.15,1947.6000000000001,400.76910498903896,70.23073149671168
2482,8049-WJCLQ,0.27731175821197385,60.2,1444.8000000000002,400.66002826465984,70.19800847939794
2483,4998-IKFSE,0.16615664582526432,100.45,2410.8,400.5704417555473,70.17113252666418
2484,0111-KLBQG,0.17756342674280895,93.95,2254.8,400.37001461968566,70.11100438590569
2485,1536-HBSWP,0.33392377574052956,49.9,1197.6,399.90711382685816,69.97213414805745
2486,3148-BLQJT,0.828985977679188,20.1,482.40000000000003,399.9028356324403,69.97085068973209
2487,7562-UXTPG,0.23744114728497653,70.15,1683.6000000000001,399.75591556898655,69.92677467069596
2488,1066-JKSGK,0.826452316221666,20.15,483.59999999999997,399.67234012479764,69.90170203743929
2489,1934-SJVJK,0.826452316221666,20.15,483.59999999999997,399.67234012479764,69.90170203743929
2490,2208-UGTGR,0.1686106014624744,98.6,2366.3999999999996,399.00012730079936,69.70003819023981
2491,5356-RHIPP,0.8224782262584677,20.2,484.79999999999995,398.7374440901051,69.62123322703152
2492,8305-VHZBZ,0.8224782262584677,20.2,484.79999999999995,398.7374440901051,69.62123322703152
2493,9992-UJOEL,0.3299701729570765,50.3,1207.1999999999998,398.33999279378264,69.50199783813478
2494,6572-ADKRS,0.2216409480952049,74.8,1795.1999999999998,397.8898300205118,69.36694900615353
2495,0856-NAOES,0.27199469651265484,60.9,1461.6,397.5474484228963,69.26423452686889
2496,2324-EFHVG,0.158663436233122,104.4,2505.6000000000004,397.54710582571056,69.26413174771317
2497,2133-TSRRM,0.1571590348360147,105.35,2528.3999999999996,397.36090367937953,69.20827110381386
2498,6522-YRBXD,0.1750835598573348,94.55,2269.2,397.29961402826405,69.18988420847921
2499,0315-LVCRK,0.19503611020908526,84.8,2035.1999999999998,396.9374914975303,69.08124744925908
2500,1384-RCUXW,0.20521926183074637,80.55,1933.1999999999998,396.72987697119885,69.01896309135965
2501,9819-FBNSV,0.22864994531796431,72.25,1734.0,396.47900518135015,68.94370155440504
2502,2927-CVULT,0.1583204668217642,104.05,2497.2,395.35786974730956,68.60736092419286
2503,2988-PLAHS,0.23548853081725474,69.95,1678.8000000000002,395.3381455360073,68.60144366080218
2504,6353-BRMMA,0.15813205899665492,104.1,2498.3999999999996,395.07713619724257,68.52314085917277
2505,5336-UFNZP,0.15312403354447154,107.45,2578.8,394.87625770448324,68.46287731134497
2506,3987-KQDDU,0.21759019601291066,75.6,1814.3999999999999,394.79565164582505,68.4386954937475
2507,1818-ESQMW,0.18434537166799314,89.2,2140.8,394.64657166683975,68.39397150005192
2508,0564-MUUQK,0.1721615243757913,95.5,2292.0,394.59421386931365,68.37826416079409
2509,0420-BWTPW,0.6446004271367609,25.5,612.0,394.4954614076977,68.3486384223093
2510,1334-FJSVR,0.6776056950980125,24.25,582.0,394.36651454704327,68.30995436411297
2511,4821-SJHJV,0.183259020196113,89.6,2150.3999999999996,394.0801970297214,68.2240591089164
2512,7621-VPNET,0.19114654213435472,85.9,2061.6000000000004,394.0677112641858,68.22031337925573
2513,2386-OWURY,0.17212070432877755,95.3,2287.2,393.67447494078,68.102342482234
2514,6360-SVNWV,0.22295453259497053,73.55,1765.1999999999998,393.55934093664195,68.06780228099258
2515,0682-USIXD,0.18998160182999344,86.05,2065.2,392.3500040993024,67.70500122979071
2516,7083-YNSKY,0.6429076619180598,25.4,609.5999999999999,391.9165107052492,67.57495321157475
2517,6591-QGOYB,0.15295770292131958,106.65,2559.6000000000004,391.5105363974096,67.45316091922288
2518,5274-XHAKY,0.1729638852410355,94.3,2263.2,391.4518650775115,67.43555952325345
2519,5461-QKNTN,0.17271871023832713,94.3,2263.2,390.89698501138196,67.26909550341458
2520,7016-BPGEU,0.6487247927827007,25.1,602.4000000000001,390.7918151722989,67.23754455168967
2521,2897-DOVND,0.23317420868888789,69.8,1675.1999999999998,390.61343439562495,67.18403031868748
2522,8152-UOBNY,0.15224782439501622,106.8,2563.2,390.24162348930554,67.07248704679165
2523,5501-TVMGM,0.29423082527785277,55.25,1326.0,390.15007431843276,67.04502229552982
2524,4947-DSMXK,0.16631017018389171,97.7,2344.8,389.9640870471893,66.98922611415679
2525,0691-NIKRI,0.15334182445219832,105.95,2542.8,389.9175912170499,66.97527736511496
2526,5624-BQSSA,0.7754029234925375,20.95,502.79999999999995,389.8725899320478,66.96177697961433
2527,8782-LKFPK,0.17963791673607687,90.4,2169.6000000000004,389.74242415059246,66.92272724517773
2528,5712-AHQNN,0.1771745926756964,91.65,2199.6000000000004,389.7132340494619,66.91397021483857
2529,1785-BPHTP,0.18985752586187135,85.45,2050.8,389.3598140375258,66.80794421125773
2530,5168-MQQCA,0.14945894474516208,108.5,2604.0,389.19109211640205,66.75732763492061
2531,0471-ARVMX,0.15414290834903333,104.85,2516.3999999999996,387.8852145695074,66.36556437085221
2532,4727-MCYZG,0.29070875711075894,55.55,1333.1999999999998,387.5729149800638,66.27187449401913
2533,4860-IJUDE,0.21895283325422588,73.75,1770.0,387.5465148599798,66.26395445799395
2534,2604-IJPDU,0.1669485751757186,96.55,2317.2,386.8532383971751,66.05597151915254
2535,0218-QNVAS,0.1602922880816625,100.55,2413.2,386.8173495986679,66.04520487960036
2536,2027-CWDNU,0.18818844356761436,85.6,2054.3999999999996,386.61433846530684,65.98430153959205
2537,6128-DAFVY,0.3589372801686441,44.85,1076.4,386.3600883735286,65.90802651205857
2538,3186-AJIEK,0.1523353487109219,105.65,2535.6000000000004,386.2615101914136,65.87845305742408
2539,5968-VXZLG,0.34481263426912656,46.6,1118.4,385.63845016659116,65.69153504997735
2540,5732-IKGQH,0.1536949090025468,104.45,2506.8,385.2823978875843,65.58471936627528
2541,9053-EJUNL,0.17994799539268053,89.2,2140.8,385.2326685366505,65.56980056099515
2542,3452-ABWRL,0.1863608821197243,86.05,2065.2,384.87249375365457,65.46174812609637
2543,7826-VVKWT,0.16583168164063422,96.55,2317.2,384.2651726976776,65.27955180930327
2544,4612-SSVHJ,0.1962209398366185,81.45,1954.8000000000002,383.5726931926219,65.07180795778656
2545,9227-LUNBG,0.6493398826197232,24.6,590.4000000000001,383.37026669868465,65.0110800096054
2546,0961-ZWLVI,0.14626114418159347,109.2,2620.8,383.3212066711202,64.99636200133605
2547,0422-UXFAP,0.16137411901488768,98.85,2372.3999999999996,382.8439599509195,64.85318798527585
2548,4343-EJVQB,0.2144867981108994,74.35,1784.3999999999999,382.73024254908887,64.81907276472666
2549,2307-FYNNL,0.1460461679636253,109.05,2617.2,382.2320307944001,64.66960923832002
2550,7442-YGZFK,0.31962026457307485,49.8,1195.1999999999998,382.010140217739,64.60304206532169
2551,9638-JIQYA,0.6392150177452253,24.9,597.5999999999999,381.9948946045466,64.59846838136397
2552,0869-PAPRP,0.18570493064540444,85.7,2056.8,381.9579013514679,64.58737040544037
2553,2371-KFUOG,0.16036333339885672,99.15,2379.6000000000004,381.6005881559195,64.48017644677586
2554,8541-QVFKM,0.2163016015436427,73.5,1764.0,381.5560251229857,64.46680753689571
2555,8930-XOTDP,0.2836708022448956,55.95,1342.8000000000002,380.9131532544459,64.27394597633376
2556,9786-IJYDL,0.1401728734316252,113.2,2716.8,380.8216625390394,64.2464987617118
2557,3404-JNXAX,0.19644661136950312,80.75,1938.0,380.71353283409707,64.21405985022912
2558,5481-NTDOH,0.14818259698074282,107.05,2569.2,380.71072816292445,64.21321844887733
2559,1636-NTNCO,0.3112148485210349,50.95,1222.8000000000002,380.5535167715216,64.16605503145647
2560,9885-AIBVB,0.1843680437147382,85.8,2059.2,379.65067561738886,63.89520268521666
2561,6891-JPYFF,0.15010680825919395,105.25,2526.0,379.1697976627239,63.75093929881717
2562,0082-LDZUE,0.35658137330117745,44.3,1063.1999999999998,379.1173160938118,63.735194828143534
2563,7839-QRKXN,0.781458087712257,20.2,484.79999999999995,378.85088092290215,63.65526427687064
2564,7801-KICAO,0.2127405203242557,74.15,1779.6000000000001,378.59302996904546,63.57790899071364
2565,2995-UPRYS,0.15901611244209385,99.2,2380.8,378.58556050213707,63.57566815064112
2566,9332-GYWLO,0.2875780046909207,54.85,1316.4,378.56768537512806,63.57030561253842
2567,6507-DTJZV,0.23753438139409672,66.4,1593.6000000000001,378.5347901896326,63.56043705688977
2568,9432-VOFYX,0.22266850000934343,70.8,1699.1999999999998,378.3583152158763,63.507494564762894
2569,1024-KPRBB,0.17687546054050235,89.1,2138.3999999999996,378.23048481981016,63.46914544594304
2570,9214-EKVXR,0.3576241412246314,44.0,1056.0,377.65109313321074,63.295327939963215
2571,4567-AKPIA,0.1442094567729635,109.1,2618.3999999999996,377.5980416143276,63.27941248429828
2572,6770-XUAGN,0.7485968705328441,21.0,504.0,377.2928227485534,63.18784682456602
2573,2085-BOJKI,0.16247187963172532,96.65,2319.6000000000004,376.86977199375013,63.06093159812504
2574,7011-CVEUC,0.16402951533356275,95.7,2296.8,376.74299081812694,63.022897245438074
2575,9355-NPPFS,0.19908505014059946,78.8,1891.1999999999998,376.50964682590165,62.9528940477705
2576,2853-CWQFQ,0.2632742922974483,59.55,1429.1999999999998,376.2716185515131,62.88148556545393
2577,2252-ISRNH,0.17347616445984856,90.35,2168.3999999999996,376.16571501473555,62.84971450442066
2578,7567-ECMCM,0.19616447192621794,79.85,1916.3999999999999,375.92959399940406,62.77887819982122
2579,1208-NBVFH,0.3157779586760447,49.6,1190.4,375.9020820079636,62.77062460238908
2580,7519-JTWQH,0.1417378224720529,110.5,2652.0,375.8887051958843,62.76661155876529
2581,7754-IXRMC,0.3453224987869404,45.35,1088.4,375.84900767970595,62.754702303911785
2582,7134-MJPDY,0.15201828116986807,102.85,2468.3999999999996,375.2419252397023,62.572577571910685
2583,9408-HRXRK,0.1486608647411114,105.15,2523.6000000000004,375.1605582606688,62.548167478200625
2584,2043-WVTQJ,0.2806023594589188,55.7,1336.8000000000002,375.1092341246827,62.532770237404804
2585,7020-OZKXZ,0.20671589185963174,75.5,1812.0,374.5691960496527,62.37075881489581
2586,3803-KMQFW,0.7588004034851439,20.55,493.20000000000005,374.240358998873,62.27210769966189
2587,4636-JGAAI,0.17542593856929048,88.85,2132.3999999999996,374.07827140515496,62.22348142154648
2588,9391-YZEJW,0.16580425833352397,94.0,2256.0,374.05440680043006,62.216322040129015
2589,2523-EWWZL,0.20478758607394312,76.1,1826.3999999999999,374.0240472054497,62.207214161634894
2590,6227-HWPWX,0.22582091116653719,69.0,1656.0,373.9594288917856,62.18782866753567
2591,8544-GOQSH,0.19452795878464157,80.05,1921.1999999999998,373.7271144170534,62.118134325116
2592,0439-IFYUN,0.20830396457513922,74.7,1792.8000000000002,373.44734769030964,62.03420430709289
2593,3620-MWJNE,0.28548618703024076,54.45,1306.8000000000002,373.0733492111187,61.92200476333561
2594,4706-DGAHW,0.3437763786085816,45.2,1084.8000000000002,372.9286155145894,61.87858465437682
2595,4355-CVPVS,0.17478725509496693,88.9,2133.6000000000004,372.9260874706215,61.87782624118644
2596,6583-SZVGP,0.14361336575527364,108.1,2594.3999999999996,372.5905161154819,61.77715483464456
2597,1357-BIJKI,0.1579668574095659,98.25,2358.0,372.48584977175636,61.7457549315269
2598,6897-UUBNU,0.17305944234656684,89.65,2151.6000000000004,372.35469615287326,61.70640884586197
2599,1409-PHXTF,0.14043134475958274,110.45,2650.8,372.25540868870195,61.67662260661058
2600,2080-GKCWQ,0.2069037954971587,74.95,1798.8000000000002,372.17854734028913,61.65356420208674
2601,0106-GHRQR,0.2171161040946988,71.4,1713.6000000000001,372.0501559766759,61.615046793002776
2602,1950-KSVVJ,0.13678424494597513,113.3,2719.2,371.9437188570956,61.58311565712867
2603,5857-TYBCJ,0.17369117988379784,89.2,2140.8,371.83807789523445,61.551423368570326
2604,2101-RANCD,0.2119397097051076,73.1,1754.3999999999999,371.8270267066407,61.54810801199221
2605,8065-BVEPF,0.1562919026694784,99.1,2378.3999999999996,371.72466130908737,61.51739839272621
2606,6185-TASNN,0.33424361415040454,46.3,1111.1999999999998,371.4115040439295,61.423451213178836
2607,6655-LHBYW,0.13531950178603605,114.35,2744.3999999999996,371.3708407015973,61.41125221047918
2608,6615-ZGEDR,0.7846455424065997,19.7,472.79999999999995,370.9804124498403,61.29412373495208
2609,6837-HAEVO,0.1471161086515523,105.0,2520.0,370.73259380191183,61.21977814057355
2610,1564-HJUVY,0.24220382315797345,63.75,1530.0,370.5718494316994,61.171554829509816
2611,7064-FRRSW,0.15583358203518088,99.0,2376.0,370.2605909155898,61.07817727467693
2612,5060-TQUQN,0.18434854036409545,83.55,2005.1999999999998,369.6556931380842,60.89670794142525
2613,2279-AXJJK,0.16075785834677048,95.65,2295.6000000000004,369.03573962084636,60.71072188625391
2614,0650-BWOZN,0.2090426713654995,73.55,1765.1999999999998,369.0021234943797,60.70063704831391
2615,8515-OCTJS,0.6211843615648341,24.75,594.0,368.9835107695115,60.695053230853446
2616,7130-YXBRO,0.13734193475260165,111.45,2674.8,367.3622070762589,60.20866212287767
2617,3858-XHYJO,0.14464294900409191,105.75,2538.0,367.1038045723853,60.131141371715586
2618,8564-LDKFL,0.1442566834505923,106.0,2544.0,366.9890026983068,60.09670080949205
2619,5022-JNQEQ,0.20156757655968266,75.85,1820.3999999999999,366.9336163692463,60.08008491077389
2620,6339-DKLMK,0.48295192259869435,31.65,759.5999999999999,366.8502804059682,60.05508412179046
2621,4484-CGXFK,0.2763445480968388,55.3,1327.1999999999998,366.7644842341244,60.029345270237314
2622,1104-TNLZA,0.1444215793214139,105.8,2539.2,366.7152742129341,60.01458226388023
2623,4255-DDUOU,0.7453223655627255,20.5,492.0,366.6986038568609,60.00958115705828
2624,3481-JHUZH,0.19025495249139396,80.25,1926.0,366.43103849842475,59.92931154952743
2625,0623-EJQEG,0.162993724657279,93.55,2245.2,365.95351060052275,59.78605318015683
2626,7742-MYPGI,0.3119181414965674,48.8,1171.1999999999998,365.31852732077965,59.595558196233895
2627,6158-DWPZT,0.6315271635662685,24.1,578.4000000000001,365.27531140672977,59.58259342201893
2628,2038-LLMLM,0.14654538094032027,103.85,2492.3999999999996,365.2497074556542,59.57491223669625
2629,6048-QBXKL,0.269002390163284,56.55,1357.1999999999998,365.09004392960895,59.52701317888268
2630,1845-CSBRZ,0.178193484695106,85.35,2048.3999999999996,365.01153404945507,59.50346021483652
2631,5439-WIKXB,0.16084590853052136,94.55,2269.2,364.99153563745904,59.497460691237706
2632,8552-OBVRU,0.145530370997321,104.5,2508.0,364.9901704612811,59.49705113838432
2633,6234-PFPXL,0.1585678333276572,95.9,2301.6000000000004,364.9597251869359,59.48791755608076
2634,1346-UFHAX,0.19005899284430722,80.0,1920.0,364.91326626106985,59.47397987832095
2635,1910-FMXJM,0.18900179124732736,80.4,1929.6000000000001,364.6978563908429,59.409356917252865
2636,5716-LIBJC,0.14549114609253694,104.15,2499.6000000000004,363.66966877290537,59.10090063187161
2637,5433-KYGHE,0.17607053238639922,86.0,2064.0,363.409578845528,59.02287365365841
2638,6034-YMTOB,0.20011064132183637,75.65,1815.6000000000001,363.3208803839261,58.99626411517784
2639,5606-AMZBO,0.19365305262373492,78.15,1875.6000000000001,363.21566550107724,58.96469965032317
2640,7729-JTEEC,0.34002281100307286,44.5,1068.0,363.1443621512818,58.94330864538455
2641,9494-BDNNC,0.15871887815248892,95.3,2287.2,363.02181811037264,58.90654543311179
2642,0639-TSIQW,0.14681391078869488,102.95,2470.8,362.74781077670735,58.8243432330122
2643,6141-OOXUQ,0.7691669408492137,19.65,471.59999999999997,362.73912930448915,58.821738791346746
2644,3785-NRHYR,0.7691669408492137,19.65,471.59999999999997,362.73912930448915,58.821738791346746
2645,7978-DKUQH,0.20247807210488106,74.6,1790.3999999999999,362.51674029657903,58.7550220889737
2646,5663-QBGIS,0.1535809692315689,98.35,2360.3999999999996,362.51251977419514,58.75375593225854
2647,7047-FWEYA,0.1464300370343104,103.15,2475.6000000000004,362.5021996821389,58.750659904641665
2648,3445-HXXGF,0.33340085730471,45.3,1087.1999999999998,362.4734120616806,58.74202361850418
2649,6445-TNRXS,0.13162270145752714,114.7,2752.8,362.3309725722807,58.6992917716842
2650,6818-WOBHJ,0.16844291898581806,89.6,2150.3999999999996,362.2196529871031,58.66589589613092
2651,1421-HCERK,0.1426644164327338,105.7,2536.8,361.9110916065591,58.57332748196774
2652,2831-EBWRN,0.32824771575617134,45.9,1101.6,361.5976836769983,58.47930510309949
2653,9112-WSNPU,0.21355300321975826,70.55,1693.1999999999998,361.58794505169465,58.47638351550839
2654,5945-AZYHT,0.1374481816020233,109.6,2630.3999999999996,361.54369688596205,58.463109065788615
2655,1000-AJSLD,0.7493153741671176,20.1,482.40000000000003,361.46973649821757,58.440920949465266
2656,1240-KNSEZ,0.7493153741671176,20.1,482.40000000000003,361.46973649821757,58.440920949465266
2657,6128-AQBMT,0.27893941329076466,53.95,1294.8000000000002,361.17075232888214,58.351225698664635
2658,4597-ELFTS,0.6042955109227722,24.9,597.5999999999999,361.12699732744863,58.33809919823459
2659,0931-MHTEM,0.15024502520188243,100.05,2401.2,360.76835451476006,58.230506354428016
2660,6862-CQUMB,0.15637249088480146,96.1,2306.3999999999996,360.657512976706,58.197253893011805
2661,4503-BDXBD,0.19961367631056698,74.95,1798.8000000000002,359.06508094744794,57.71952428423438
